INDEX,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,PARENT1,MSTATUS,RED_CAR,REVOKED,TARGET_FLAG,GENDER,COMMERCIAL_CAR_USE,URBAN_CAR,BACHELORS,ELEMENTARY_EDUCATION,MASTERS,PHD,HIGH_SCHOOL,CLERICAL,DOCTOR,HOME_MAKER,LAWYER,MANAGER,PROFESSIONAL,STUDENT,BLUE_COLLAR,MINIVAN,PANEL_TRUCK,PICKUP,SPORTS_CAR,VAN,SUV
8704,-0.33442140347068167,0.25622864836475623,-0.6461204747533419,-0.37701256894247653,-0.15257100949061736,0.4374765607025373,0.4095133154230682,0.23043712967118363,-0.5670739967329111,-0.45998172415845523,-0.6893704344688752,0.6075961957983219,-1.3277434262458436,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8705,-0.33442140347068167,0.14027167681011746,-0.6461204747533419,-0.8799352636788972,-0.48654937953216526,0.17509769851107065,-1.6021342843994604,-0.6734472705386352,1.3623192545411678,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-0.2406651882668946,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8706,-0.33442140347068167,-1.8309968396187417,2.041437728336374,1.634678210003206,-0.22417486510801812,0.18115872997810759,-0.21912655952147198,-0.7316474487387418,-0.5670739967329111,0.518643106602034,1.9004494745539071,0.6075961957983219,0.8464130497120544,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8707,-0.33442140347068167,-0.20759923785379888,1.1455849939731355,0.8802941678985751,-0.97011321968748,-0.06963239705335297,-0.40771852200483405,-0.9751379901881674,-1.0494223095514308,0.4387716423613654,1.037176171546313,-0.789715250916906,-0.6030246009265443,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8708,-0.33442140347068167,-0.5554701525177153,2.937290462699613,0.12591012579394412,0.3044008190676554,0.8947893599318769,2.106840977773327,1.706821241971847,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,1.0275927560418792,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8709,-0.33442140347068167,-0.6714271240723539,-0.6461204747533419,-0.6284739163106868,1.1519725447997142,1.2602137321043752,-0.533446496993742,-1.2245673253314813,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-0.6030246009265443,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8710,-0.33442140347068167,-1.4831259249548254,2.041437728336374,-0.6284739163106868,1.5730272297231813e-16,-0.3714797391531956,-1.7907262468828224,-0.8623009100042872,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-1.3277434262458436,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8711,-0.33442140347068167,-0.32355620940843766,-0.6461204747533419,-1.1313966110471074,-0.28243947588365065,0.3143179963006279,0.22092135293970613,-0.3551279285462154,2.0858417237689473,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8713,-0.33442140347068167,0.25622864836475623,-0.6461204747533419,0.6288328205303647,2.3662545963114687,2.0724397989357466,1.0381531903676082,2.548942187765226,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,1.208772462371704,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8714,-0.33442140347068167,-0.5554701525177153,1.1455849939731355,0.6288328205303647,-1.2696949308258623,-1.2350730476677048,0.6609692654008842,-1.1746814583028184,0.879970941722648,0.030640993416893088,1.9004494745539071,2.4706781247519594,-0.2406651882668946,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8715,3.575625980088392,-0.6714271240723539,1.1455849939731355,-0.1255512215742662,-0.6681533611705005,0.0,0.03232939045634409,-0.21022136241533776,-0.5670739967329111,0.3083111194575628,1.037176171546313,0.1418257135599126,0.12169422439275507,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8716,-0.33442140347068167,0.372185619919395,-0.6461204747533419,-0.1255512215742662,-0.4904408934244153,0.20578565783364705,-0.9734944094549202,0.9062718520356867,1.8446675673596873,-0.34843512859267123,0.17390286853871886,-0.789715250916906,-1.3277434262458436,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8718,-0.33442140347068167,-0.5554701525177153,-0.6461204747533419,0.12591012579394412,-0.6450853315981072,0.0,1.4782011028287865,-0.8314191827960674,1.1211450981319078,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8719,-0.33442140347068167,-0.20759923785379888,1.1455849939731355,1.1317555152667853,-0.34007712053219846,0.26370040850946563,0.9124252153787002,-0.6283124384650831,-1.0494223095514308,4.3221655306847735,0.17390286853871886,-0.789715250916906,0.6652333433822296,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8720,-0.33442140347068167,-0.6714271240723539,-0.6461204747533419,-2.6401646952563693,-1.3382071948510865,-0.4408625993679603,4.369944527573671,-1.2245673253314813,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.8464130497120544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8721,-0.33442140347068167,-1.2512119818455478,3.833143197062851,1.1317555152667853,-0.7309580714870915,-0.26433505789051004,0.7866972403897923,-0.15320894295400886,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,-1.3277434262458436,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8722,-0.33442140347068167,1.1838844208018664,-0.6461204747533419,0.8802941678985751,3.137985040187899,2.7367128976401847,-0.21912655952147198,0.8207532228436935,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,1.0733666780367312,1.3899521687015288,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8723,-0.33442140347068167,0.024314705255478672,1.1455849939731355,-0.37701256894247653,1.5730272297231813e-16,-1.2350730476677048,-1.2878143469271903,-0.8195415954082905,0.1564484724948684,-0.3397757401728555,1.9004494745539071,-0.3239447686784967,-1.3277434262458436,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8724,-0.33442140347068167,0.6040995630286725,-0.6461204747533419,-2.6401646952563693,-1.3382071948510865,-0.7958237172184159,-0.40771852200483405,-1.558327530928011,-1.0494223095514308,0.17340696302253902,0.17390286853871886,-0.3239447686784967,0.12169422439275507,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8725,-0.33442140347068167,0.6040995630286725,-0.6461204747533419,-0.37701256894247653,-0.32900792546090946,0.2539070576653586,-0.8477664344660121,0.32427007003462077,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-1.3277434262458436,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8726,-0.33442140347068167,2.459411107902893,-0.6461204747533419,0.6288328205303647,-0.009190342082826989,0.747075643047064,-0.030534597038109932,0.9965415161827909,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.12169422439275507,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8727,1.620602288308855,-0.5554701525177153,0.24973225960989678,0.12591012579394412,0.202853926001553,0.4268697556352227,0.5981052779064302,-0.538042774317979,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,0.12169422439275507,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8728,-0.33442140347068167,1.5317553354657827,-0.6461204747533419,1.1317555152667853,-0.40007129303771993,0.017439104995474776,0.7238332528953383,1.5417227772817486,1.1211450981319078,0.8010986841378651,1.9004494745539071,-0.789715250916906,0.0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8729,-0.33442140347068167,0.024314705255478672,-0.6461204747533419,0.8802941678985751,-0.4411700036442051,0.3458353599292199,-0.40771852200483405,0.232812647148739,1.1211450981319078,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-0.05948548193706977,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8731,-0.33442140347068167,0.14027167681011746,-0.6461204747533419,0.12591012579394412,1.75018470812504,1.8572971069801478,-1.1620863719382821,1.2329055051995503,-1.0494223095514308,-0.12568375542504326,2.763722777561501,-0.3239447686784967,0.12169422439275507,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8732,1.620602288308855,1.415798363911144,1.1455849939731355,1.3832168626349957,2.847721342869293,2.5501049038280836,1.2267451528509703,3.0561151692232977,-1.0494223095514308,-0.31448121084128855,1.9004494745539071,0.6075961957983219,0.8464130497120544,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8733,-0.33442140347068167,0.372185619919395,-0.6461204747533419,1.3832168626349957,-0.5741084421077912,0.3113831810639574,-1.6021342843994604,-0.26010722944400055,0.39762262890412825,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-1.3277434262458436,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8734,1.620602288308855,0.14027167681011746,-0.6461204747533419,0.12591012579394412,-0.59864659915059,0.04858164167807895,0.0951933779507981,-0.7862843507225153,-0.5670739967329111,0.29008082804742447,1.037176171546313,0.1418257135599126,-1.3277434262458436,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8735,-0.33442140347068167,-0.9033410671816315,1.1455849939731355,-0.1255512215742662,0.40380737949302037,0.7238762476028398,0.0951933779507981,-0.5427938092730897,0.879970941722648,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.12169422439275507,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8736,-0.33442140347068167,0.8360135061379501,-0.6461204747533419,4.466850842423225e-16,-0.3614372078963265,0.7442126031830294,0.34664932792861414,-0.5332917393628682,0.6387967853133881,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,1.0275927560418792,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8737,-0.33442140347068167,-0.20759923785379888,2.041437728336374,1.1317555152667853,3.4374370341965395,3.133814134269355,-0.030534597038109932,2.2674433666749145,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,1.0733666780367312,0.6652333433822296,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8738,-0.33442140347068167,-1.715039868064103,2.041437728336374,0.6288328205303647,1.2153177431568956,1.4760821528277375,1.5410650903232403,0.693663037794481,2.0858417237689473,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,0.6652333433822296,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8740,-0.33442140347068167,0.48814259147403377,-0.6461204747533419,0.3773714731621544,-0.15581393773415908,0.34478265446389245,2.4840249027400505,1.7899643536862848,2.3270158801782075,-0.3693999637143303,1.9004494745539071,0.1418257135599126,1.3899521687015288,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8741,-0.33442140347068167,1.2998413923565053,-0.6461204747533419,0.6288328205303647,1.5684942484002102,0.0,0.22092135293970613,1.4954001864694189,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-0.2406651882668946,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8742,-0.33442140347068167,-1.715039868064103,0.24973225960989678,-0.1255512215742662,-0.47969599117748046,0.15066217164922707,-0.09339858453256394,0.7376101111292555,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.3028739307225799,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8743,-0.33442140347068167,-0.20759923785379888,-0.6461204747533419,0.12591012579394412,0.1328715345059231,-1.2350730476677048,-1.6021342843994604,1.8255971158496156,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,0.8464130497120544,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8745,-0.33442140347068167,0.48814259147403377,-0.6461204747533419,-2.6401646952563693,-0.6352700687809877,-0.29432918861093876,0.28378534043416015,0.026142626601421692,-1.0494223095514308,-0.33282544157274024,1.9004494745539071,0.1418257135599126,-0.05948548193706977,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8746,-0.33442140347068167,-1.0192980387362702,-0.6461204747533419,-1.8857806531517385,-0.9515636701344214,-0.32169155566804886,0.22092135293970613,-0.7542148647755178,0.39762262890412825,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8749,-0.33442140347068167,0.8360135061379501,-0.6461204747533419,0.3773714731621544,-0.20917091710123184,0.5708830533085815,0.5352412904119762,0.09859590966686052,1.1211450981319078,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,0.3028739307225799,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8750,-0.33442140347068167,0.372185619919395,-0.6461204747533419,-0.6284739163106868,5.355802046424444,-1.2350730476677048,-0.030534597038109932,-1.1176690388414896,-1.0494223095514308,-0.237458229633454,1.9004494745539071,-0.3239447686784967,0.8464130497120544,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8752,-0.33442140347068167,0.14027167681011746,-0.6461204747533419,0.12591012579394412,1.0201367019389322,0.8183087128675558,-0.15626257202701796,1.8077807347679502,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,0.48405363705240473,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8753,-0.33442140347068167,0.8360135061379501,-0.6461204747533419,-0.8799352636788972,-0.11398016339247113,0.30006659731168717,1.7925210403010565,0.7376101111292555,-0.5670739967329111,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8754,-0.33442140347068167,2.1115401932389766,-0.6461204747533419,1.1317555152667853,-0.3161226905732371,0.38682707274575906,2.0439769902788725,0.5535075066187142,-1.0494223095514308,0.19186513307530412,1.9004494745539071,1.5391371602751405,-0.6030246009265443,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8755,-0.33442140347068167,0.7200565345833113,-0.6461204747533419,0.12591012579394412,0.8966892334681116,1.1431879745421387,0.8495612278842463,-0.435895522783098,2.809364192996727,0.10265064448693957,0.17390286853871886,-0.789715250916906,1.3899521687015288,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8756,-0.33442140347068167,1.2998413923565053,-0.6461204747533419,0.12591012579394412,0.18253157567535833,0.7456162104701327,-0.47058250949928804,6.417472399964148,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,1.208772462371704,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8757,-0.33442140347068167,-0.6714271240723539,1.1455849939731355,1.1317555152667853,-0.7601660452005904,-0.010329989173239112,-0.7220384594771041,-0.043935138986461765,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-0.4218448945967194,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8759,-0.33442140347068167,-0.5554701525177153,-0.6461204747533419,-0.8799352636788972,-0.5039314749175487,-0.19263146062718248,-1.0363583969493741,1.7650214201719534,0.1564484724948684,-0.3460424028450905,0.17390286853871886,0.6075961957983219,-1.3277434262458436,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8760,-0.33442140347068167,0.024314705255478672,1.1455849939731355,0.6288328205303647,1.6108685107824885,-1.2350730476677048,-0.47058250949928804,2.873200323451534,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,1.5711318750313539,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8762,-0.33442140347068167,1.1838844208018664,-0.6461204747533419,0.3773714731621544,0.061159581280404295,0.8150708460575334,0.0951933779507981,1.173517568260666,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8766,-0.33442140347068167,0.25622864836475623,-0.6461204747533419,0.12591012579394412,1.9195088014811639,2.152939866867681,-0.34485453451038,1.5654779520573023,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,-0.2406651882668946,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8767,-0.33442140347068167,-0.7873840956269927,-0.6461204747533419,0.3773714731621544,-0.7562745313083403,-0.011175343562062682,-0.9734944094549202,-0.3622544809788815,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-0.6030246009265443,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8768,-0.33442140347068167,-0.6714271240723539,1.1455849939731355,0.3773714731621544,-0.5896744976767914,-0.2736977564988013,-0.9734944094549202,-1.2768287098376996,1.1211450981319078,-0.45998172415845523,-0.6893704344688752,0.6075961957983219,-1.3277434262458436,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8769,-0.33442140347068167,0.9519704776925889,-0.6461204747533419,0.12591012579394412,-0.4198531553233243,0.04689093290043181,-1.0363583969493741,1.3481181028609859,0.1564484724948684,1.284998981755725,1.037176171546313,1.0733666780367312,0.48405363705240473,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8770,-0.33442140347068167,0.372185619919395,-0.6461204747533419,-0.8799352636788972,-0.08630717571424862,0.2882715110751771,0.34664932792861414,-0.4299567290892096,0.1564484724948684,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-1.3277434262458436,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8771,-0.33442140347068167,1.2998413923565053,-0.6461204747533419,-0.1255512215742662,1.772928444873079,1.3861077357078553,-0.7849024469715581,1.1153173900605595,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,2.114670994020828,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8772,-0.33442140347068167,0.25622864836475623,-0.6461204747533419,0.3773714731621544,-0.28542296986770904,0.45574738055909203,0.7866972403897923,-0.037996345292573334,-0.3258998403236513,3.3593782655868423,1.9004494745539071,-0.3239447686784967,-2.052462251565143,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8774,1.620602288308855,0.024314705255478672,1.1455849939731355,1.634678210003206,1.0673537371648996,1.0623051046228118,0.7866972403897923,0.7091039013985909,-0.3258998403236513,0.7211132805758831,1.9004494745539071,0.6075961957983219,0.3028739307225799,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8775,1.620602288308855,-0.6714271240723539,1.1455849939731355,-0.1255512215742662,-1.0503000253894546,-0.4314121753042251,0.34664932792861414,-0.7779700395510715,0.39762262890412825,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-1.3277434262458436,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8776,-0.33442140347068167,1.415798363911144,-0.6461204747533419,-0.8799352636788972,1.1056202904386916,1.0252371121770385,-1.7907262468828224,0.3872212831898381,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,-0.6030246009265443,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8777,-0.33442140347068167,-0.6714271240723539,0.24973225960989678,-0.6284739163106868,0.17846710561011941,0.47672173945160135,-1.2878143469271903,1.797090906118951,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,1.0275927560418792,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8778,-0.33442140347068167,0.8360135061379501,-0.6461204747533419,0.12591012579394412,0.5589274471424317,0.6529542043971038,-0.9106304219604662,0.36227834967550676,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,1.5711318750313539,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8779,-0.33442140347068167,-1.9469538111733806,2.041437728336374,0.6288328205303647,-0.3888940003583129,0.1987915465223426,0.0951933779507981,1.3694977601589842,-1.0494223095514308,-0.06575167241421344,1.037176171546313,-0.789715250916906,-0.2406651882668946,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8783,-0.33442140347068167,0.9519704776925889,-0.6461204747533419,0.3773714731621544,-0.3818676558306392,0.0,-0.9106304219604662,-1.1628038709150417,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,1.5711318750313539,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8784,-0.33442140347068167,-2.0629107827280193,1.1455849939731355,-0.6284739163106868,-0.9799501020262232,-1.2350730476677048,-1.7907262468828224,-0.21616015610922618,-0.3258998403236513,0.27663598813244744,1.9004494745539071,-0.3239447686784967,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8787,-0.33442140347068167,0.25622864836475623,-0.6461204747533419,0.12591012579394412,1.5730272297231813e-16,0.2068862135473985,2.735480852717867,0.18173902138129852,1.1211450981319078,-0.45998172415845523,-0.6893704344688752,0.6075961957983219,-0.05948548193706977,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8788,-0.33442140347068167,-0.9033410671816315,-0.6461204747533419,0.12591012579394412,-0.39319628516141153,-1.2350730476677048,-1.6021342843994604,1.0630560055543412,0.39762262890412825,-0.2878194096539612,1.9004494745539071,1.0733666780367312,0.3028739307225799,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8789,-0.33442140347068167,-0.5554701525177153,-0.6461204747533419,0.3773714731621544,-0.5366418111340727,-1.2350730476677048,0.5352412904119762,1.8671686717068345,0.39762262890412825,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-1.3277434262458436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8790,-0.33442140347068167,0.372185619919395,-0.6461204747533419,4.466850842423225e-16,-0.17879548922005792,0.09113646260980132,-1.7907262468828224,-0.3147441314277741,0.879970941722648,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-0.2406651882668946,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8791,-0.33442140347068167,-0.9033410671816315,1.1455849939731355,0.3773714731621544,-0.9743722654473315,-0.035722521003562206,-0.21912655952147198,0.9644720302357934,-0.5670739967329111,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,-1.3277434262458436,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8792,-0.33442140347068167,1.2998413923565053,-0.6461204747533419,-2.6401646952563693,-1.3382071948510865,-0.5722035562503696,0.5981052779064302,-0.7328352074775194,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,-0.3239447686784967,-1.3277434262458436,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8793,-0.33442140347068167,1.2998413923565053,-0.6461204747533419,-1.1313966110471074,0.0733529914761211,0.5753889517018392,0.4095133154230682,-0.91218677703295,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,0.1418257135599126,0.6652333433822296,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8794,-0.33442140347068167,0.024314705255478672,2.041437728336374,-0.37701256894247653,-0.6938373528593508,0.19777074122263114,-0.6591744719826501,0.04395900768308698,0.1564484724948684,-0.38216116770142716,1.9004494745539071,2.4706781247519594,-1.3277434262458436,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8795,-0.33442140347068167,2.459411107902893,-0.6461204747533419,4.466850842423225e-16,0.23528320843696998,0.5258240693760045,0.47237730291752217,1.9075524688252758,-1.0494223095514308,0.025285845315164947,0.17390286853871886,0.1418257135599126,-1.3277434262458436,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8796,1.620602288308855,-0.9033410671816315,1.1455849939731355,0.3773714731621544,-1.3365424916860686,-0.6207954835249169,-0.596310484488196,-0.8421090114450666,-1.0494223095514308,0.14264334626793057,1.037176171546313,1.5391371602751405,-1.3277434262458436,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8798,3.575625980088392,-0.9033410671816315,1.1455849939731355,-0.37701256894247653,-0.07193019383454709,-1.2350730476677048,-0.281990547015926,-0.9917666125310549,-1.0494223095514308,-0.45998172415845523,-0.6893704344688752,0.6075961957983219,0.8464130497120544,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8800,-0.33442140347068167,-0.20759923785379888,0.24973225960989678,0.3773714731621544,2.2232414607712796,-1.2350730476677048,-0.9106304219604662,1.230529987721995,-0.3258998403236513,-0.45998172415845523,-0.6893704344688752,-0.789715250916906,0.8464130497120544,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
